,words
6228,"0.02517414093017578,-0.24664679169654846,-0.2919388711452484,-0.08246692270040512,1.6285223960876465,1.0041872262954712,-1.468218207359314,-0.7966333627700806,1.4120229482650757,-1.1840025186538696"
6229,"-0.9810534715652466,-1.3797425031661987,-0.6412424445152283,-1.1606003046035767,0.9294108152389526,1.2777554988861084,0.9435596466064453,-0.44131147861480713,1.3340948820114136,0.11912953853607178"
6230,"-1.9607267379760742,-1.0288891792297363,0.2371014803647995,-0.16826479136943817,1.8376706838607788,0.6223455667495728,0.5643829703330994,-0.5418944954872131,0.7386424541473389,-0.3003682494163513"
6231,"-0.5994263887405396,0.8116288185119629,-1.2625333070755005,0.8998370170593262,0.41631853580474854,1.8312926292419434,-0.38310539722442627,-0.2667510509490967,0.221348375082016,-1.668609619140625"
6232,"-0.3506431579589844,0.23687732219696045,-1.2718135118484497,-1.1115200519561768,1.773828387260437,0.5665024518966675,0.3636991083621979,0.272909551858902,1.0207549333572388,-1.500595211982727"
6233,"0.7257689237594604,-0.7366887331008911,0.3288680613040924,-1.8003731966018677,1.1968600749969482,0.2976670563220978,1.4487954378128052,0.1636020541191101,-1.366593599319458,-0.2579061985015869"
6234,"-1.1582473516464233,0.16713204979896545,-1.021357774734497,-0.5931775569915771,-1.0904585123062134,1.9348247051239014,0.8794074058532715,0.06347757577896118,1.1807202100753784,-0.3623207211494446"
6235,"-0.030967235565185547,0.06488063931465149,-0.6193618774414062,-1.0393186807632446,-0.5021460056304932,0.3905823528766632,2.208975076675415,1.0015345811843872,0.023493081331253052,-1.4976719617843628"
6236,"-1.1198691129684448,-0.6400430798530579,-1.6122205257415771,0.9041734337806702,1.8152214288711548,0.7122546434402466,-0.32245296239852905,-0.4738953709602356,0.8768600821495056,-0.14002862572669983"
6237,"-1.1058623790740967,0.17867302894592285,-0.3567819595336914,-1.362796664237976,1.3939059972763062,-0.028330866247415543,1.6424592733383179,0.6981871724128723,0.20183534920215607,-1.261289119720459"
6238,"-1.4354181289672852,0.13890032470226288,0.07872267067432404,0.89447420835495,1.2135168313980103,0.9174274802207947,0.8778865933418274,-1.2519348859786987,0.12997548282146454,-1.563550353050232"
6239,"0.17199015617370605,0.844856858253479,-0.12390433251857758,0.9438520669937134,-0.20786064863204956,-0.1967373639345169,-0.49080950021743774,-0.8573270440101624,1.8670274019241333,-1.9510875940322876"
6240,"-1.2551926374435425,-0.7698357105255127,-0.45487576723098755,1.5230003595352173,0.9556982517242432,1.1632575988769531,0.06878560781478882,-1.1344406604766846,0.8851902484893799,-0.9815874099731445"
6241,"-0.5912505984306335,0.22532501816749573,-0.11739924550056458,0.5628784894943237,1.1045043468475342,1.097773551940918,0.5983198881149292,-2.207195520401001,0.496516615152359,-1.1694724559783936"
6242,"-0.08276167511940002,-1.1472182273864746,-0.2973047196865082,0.3209599256515503,0.1688539832830429,1.0573970079421997,1.210903286933899,-2.0562710762023926,1.220099925994873,-0.394658625125885"
6243,"0.47311246395111084,0.07988665997982025,-0.5869215726852417,0.2973029613494873,1.5085651874542236,1.463080644607544,0.05898892879486084,-1.804996371269226,-0.2199266254901886,-1.269092082977295"
6244,"-0.058180972933769226,-1.292230248451233,0.4895551800727844,0.24098040163516998,0.18347115814685822,0.7223520278930664,0.3275948762893677,-1.5222368240356445,1.9768640995025635,-1.0681697130203247"
6245,"-1.5584418773651123,-1.3208544254302979,-0.11652820557355881,0.39375555515289307,1.044113278388977,0.7368910312652588,0.8396527171134949,-1.4905052185058594,0.6498540639877319,0.8220633268356323"
6246,"-1.3653593063354492,-0.7034342288970947,-0.5674068331718445,0.7138597965240479,1.6519865989685059,1.1572880744934082,1.0066478252410889,-1.2083985805511475,-0.21479499340057373,-0.4703887104988098"
6247,"-0.8280651569366455,-0.19360463321208954,-0.2257186472415924,0.5316687822341919,0.4491026699542999,1.574645757675171,0.17925933003425598,-2.3045105934143066,0.9494670629501343,-0.13224488496780396"
6248,"-1.5550800561904907,-0.683591365814209,0.9058730006217957,0.9190050959587097,0.8190844058990479,0.700424313545227,1.210922360420227,-1.574945092201233,-0.5522624254226685,-0.1894303411245346"
6249,"-0.7413705587387085,0.4479590654373169,-0.8809358477592468,-0.18004433810710907,0.8032563328742981,1.8548449277877808,0.296944797039032,-2.0297605991363525,0.04829202592372894,0.3808140158653259"
6250,"-0.43904444575309753,-0.7832344770431519,1.054631233215332,0.3888292610645294,0.08384692668914795,0.8191782236099243,0.6200357675552368,-1.6536694765090942,1.391554594039917,-1.4821277856826782"
6251,"-1.5572376251220703,0.3101047873497009,-0.30677488446235657,0.37309759855270386,-0.4603946805000305,0.9036912322044373,0.22236281633377075,-1.8106303215026855,1.4665172100067139,0.8592644333839417"
6252,"-0.9402574300765991,-1.2207775115966797,-0.5199806690216064,0.20298871397972107,0.8276361227035522,1.385184645652771,-0.31524914503097534,-1.4833009243011475,1.4067928791046143,0.6569629907608032"
6253,"-0.14014871418476105,-0.510464072227478,-0.37104594707489014,1.2054818868637085,0.8459030389785767,0.8412357568740845,0.6259284019470215,-1.7602094411849976,0.8449455499649048,-1.5816267728805542"
6254,"-1.090202808380127,-1.305745244026184,0.5953417420387268,0.42253759503364563,0.37079426646232605,1.253575325012207,0.058040402829647064,-1.8250192403793335,0.32778701186180115,1.192891001701355"
6255,"-1.653305172920227,-1.0194392204284668,-0.16660736501216888,0.3104400634765625,0.3397700786590576,0.9989495277404785,0.7829810976982117,-1.5389511585235596,1.2124263048171997,0.7337355017662048"
6256,"-0.9715989828109741,-0.0512106716632843,0.7108332514762878,0.08101904392242432,0.7332642674446106,0.45228147506713867,-0.7739160656929016,-2.0471091270446777,1.7294073104858398,0.137029767036438"
6257,"-1.628980278968811,-0.48465049266815186,0.4020250737667084,-0.769608199596405,1.3213969469070435,1.6628661155700684,0.6103719472885132,-0.6003020405769348,0.44404730200767517,-0.9571664333343506"
6258,"-1.0515415668487549,-0.12712043523788452,-0.05867201089859009,-0.8271224498748779,1.541790246963501,0.5401628017425537,0.10827404260635376,-1.8277140855789185,1.4513828754425049,0.2505608797073364"
6259,"0.3188403844833374,-1.7448806762695312,-0.16660410165786743,-0.11831720918416977,0.31512659788131714,1.4277629852294922,0.2106533944606781,-0.463878870010376,1.5922083854675293,-1.370910882949829"
6260,"-0.6839599013328552,-1.4212125539779663,-0.10708487033843994,-0.03753778338432312,1.3333172798156738,1.5016738176345825,0.48351213335990906,-1.7226238250732422,0.487589031457901,0.16632682085037231"
6261,"-0.24974021315574646,0.010270237922668457,-1.7944494485855103,-0.6675676703453064,-0.3219541609287262,1.661177158355713,1.1192728281021118,-1.018717885017395,1.032131552696228,0.22957804799079895"
6262,"-1.1940933465957642,-0.7549819350242615,1.0155373811721802,0.30466437339782715,-0.8125909566879272,0.5309410095214844,1.6842182874679565,-1.170257329940796,1.10739266872406,-0.7108301520347595"
6263,"-0.6624714136123657,-1.7003861665725708,0.9912099242210388,0.8358864188194275,1.2761659622192383,1.2382603883743286,0.08959399163722992,-1.1877459287643433,-0.3397133946418762,-0.5407996773719788"
6264,"0.49909645318984985,-1.3993909358978271,0.20514953136444092,0.4364621639251709,0.8538141846656799,1.0206708908081055,-0.589201807975769,-2.1515815258026123,0.8624131083488464,0.2625676989555359"
6265,"-1.7016044855117798,0.20205603539943695,-0.32713979482650757,-0.1350400447845459,-0.11282478272914886,1.1990649700164795,1.8503700494766235,-1.3324594497680664,0.5139164328575134,-0.15633875131607056"
6266,"-0.5542726516723633,0.059408679604530334,-1.3249109983444214,-0.47524333000183105,1.7577310800552368,1.099548578262329,-0.44552892446517944,-1.4997814893722534,0.7416853904724121,0.6413636207580566"
6267,"-1.3590586185455322,0.034496307373046875,-1.0125212669372559,0.02963891625404358,1.9016969203948975,1.3185999393463135,0.1860821396112442,-0.9667378664016724,0.5633791089057922,-0.695576012134552"
6268,"0.37984806299209595,-0.4706647992134094,-1.77212655544281,0.1866249442100525,0.6851580142974854,1.909228801727295,0.5878012180328369,-0.8965429067611694,0.4057006239891052,-1.0150272846221924"
6269,"-0.6303987503051758,-1.5294326543807983,-0.5241022109985352,0.46615105867385864,0.9947324395179749,1.1868659257888794,1.4236414432525635,-1.4424359798431396,0.39102834463119507,-0.33605021238327026"
6270,"-1.4025200605392456,-0.8669919967651367,0.42695537209510803,0.026568084955215454,1.6949036121368408,1.3851163387298584,-0.37186282873153687,-1.4227564334869385,0.3078072965145111,0.22278091311454773"
6271,"0.3756375014781952,0.3877998888492584,0.18504402041435242,1.5437105894088745,-1.4347436428070068,1.535416603088379,-0.3620843291282654,-1.576084017753601,-0.17626315355300903,-0.4784333109855652"
6272,"-1.2967016696929932,-0.29733994603157043,-0.3606179356575012,1.293797254562378,-0.06879469752311707,0.7339892983436584,1.1010229587554932,-2.0452728271484375,0.31921523809432983,0.62070232629776"
6273,"-0.8673815727233887,-0.7240796089172363,0.5316893458366394,0.9764726758003235,1.1676019430160522,0.6048011779785156,0.9414210915565491,-1.9275614023208618,0.3227378726005554,-1.0257017612457275"
6274,"0.16843172907829285,-1.6173185110092163,0.0639563500881195,1.1203423738479614,-0.8247566223144531,1.861119270324707,-0.058600425720214844,-1.2863082885742188,0.03141355514526367,0.5417207479476929"
6275,"-0.5746018886566162,-1.7892385721206665,-0.8485764265060425,1.818825602531433,1.4935752153396606,0.08897295594215393,0.30507993698120117,-0.29845425486564636,-0.10771989077329636,-0.08786263316869736"
6276,"-0.18831363320350647,-1.1726772785186768,0.09623375535011292,-0.2279517948627472,1.0749951601028442,1.548511266708374,-0.046967461705207825,-2.1031603813171387,0.3882003128528595,0.6311296820640564"
6277,"-0.12664693593978882,-1.126405954360962,-0.7032053470611572,0.4464532434940338,0.7133336067199707,1.582062005996704,0.5132462978363037,-2.032299280166626,0.7831555604934692,-0.04969233274459839"
6278,"1.0210435390472412,-1.4121429920196533,0.15111413598060608,0.6153298616409302,0.24596598744392395,1.1371110677719116,1.0207699537277222,-1.6907658576965332,0.053787827491760254,-1.142213225364685"
6279,"-0.8583782911300659,-0.48850134015083313,-0.09481063485145569,0.7537877559661865,1.9932957887649536,0.6629430055618286,-0.20328672230243683,-1.806455373764038,0.6244770288467407,-0.5830711722373962"
6280,"-0.5412967801094055,-0.18104374408721924,-0.41421979665756226,0.49805939197540283,0.8905564546585083,0.7047179937362671,0.5443092584609985,-2.2292890548706055,1.4671863317489624,-0.7389795184135437"
6281,"-0.7469906210899353,-1.5776585340499878,-0.46717527508735657,1.2792168855667114,0.9477624893188477,1.446021318435669,0.11387176066637039,-1.3266947269439697,0.5406138896942139,-0.20896703004837036"
6282,"-1.1270623207092285,-1.0534310340881348,-0.6542302370071411,0.0424763485789299,0.36947450041770935,1.649124264717102,0.6855437159538269,-1.4816700220108032,1.2520962953567505,0.3176785111427307"
6283,"-1.0591365098953247,-0.49312376976013184,-0.23417429625988007,1.0155353546142578,1.2668466567993164,1.2978814840316772,0.36905765533447266,-1.9736361503601074,0.22944684326648712,-0.41869717836380005"
6284,"-1.142494797706604,-1.5701327323913574,0.536605954170227,0.6493037939071655,0.9223119616508484,0.46425867080688477,1.1406035423278809,-1.5545450448989868,0.816703736782074,-0.2626148760318756"
6285,"-0.017352700233459473,-0.8118934631347656,-0.45011866092681885,1.0806975364685059,1.0203118324279785,0.9300130605697632,0.38499751687049866,-1.6901025772094727,0.9931871891021729,-1.4397391080856323"
6286,"-0.7228131890296936,-0.19892126321792603,0.5224382877349854,-0.026837646961212158,0.7685296535491943,1.1662514209747314,-0.544259786605835,-1.9243382215499878,1.6533023118972778,-0.6933513879776001"
6287,"-0.9839730858802795,0.031166166067123413,-0.4127398431301117,-0.10429492592811584,-0.11129105091094971,1.3094818592071533,1.393059253692627,-2.1495416164398193,0.3862110376358032,0.6419225931167603"
6288,"-0.8305995464324951,0.16357287764549255,-0.09468704462051392,-0.4268559217453003,0.18364092707633972,0.9111167788505554,1.1805126667022705,-2.4231464862823486,0.48124170303344727,0.8552034497261047"
6289,"-1.7049461603164673,-0.6309557557106018,-0.6580643653869629,0.5528943538665771,0.5257992744445801,1.548573613166809,0.30399182438850403,-1.3380008935928345,1.157515048980713,0.2431928813457489"
6290,"0.06916514039039612,-1.6474785804748535,-0.7566713094711304,0.11430847644805908,1.6306719779968262,0.8339716196060181,0.12606537342071533,-1.391485571861267,1.1691064834594727,-0.1476534605026245"
6291,"-0.5193479657173157,0.1402127593755722,-0.43472617864608765,-0.978654682636261,0.8315718173980713,1.1332108974456787,1.040350317955017,-2.2169370651245117,0.7102642059326172,0.29405659437179565"
6292,"-0.9799706935882568,-1.2323917150497437,-0.10270155966281891,0.49959105253219604,1.5814592838287354,1.659094214439392,0.11615131795406342,-1.393181562423706,0.07023535668849945,-0.2182856649160385"
6293,"0.1199524998664856,-0.0997592881321907,-1.2582868337631226,0.1204293966293335,0.6302469968795776,1.7852201461791992,-0.4706926941871643,-1.3727309703826904,1.3994808197021484,-0.853859543800354"
6294,"-1.5350239276885986,-1.0879045724868774,0.4518914818763733,0.4808604121208191,0.48771512508392334,1.2420259714126587,0.050741881132125854,-1.5218563079833984,0.044631823897361755,1.386918067932129"
6295,"-0.3511594235897064,-0.9509127140045166,-1.006805419921875,0.3431668281555176,-0.2098783552646637,1.4989848136901855,0.5361791849136353,-1.7480756044387817,1.4043768644332886,0.4841240644454956"
6296,"-0.6080725193023682,0.004171811044216156,-1.0155212879180908,0.9922016859054565,1.1258469820022583,0.9976316690444946,-0.35636261105537415,-2.1220545768737793,0.8368430733680725,0.14531563222408295"
6297,"0.3723762631416321,-1.1451225280761719,-0.40527164936065674,0.6150679588317871,0.29698696732521057,1.2338860034942627,0.8178116679191589,-2.346390962600708,0.09981860965490341,0.46083784103393555"
6298,"-0.31614425778388977,-0.3734377920627594,0.20195916295051575,0.07523074746131897,0.1449257731437683,1.2194881439208984,-0.6987005472183228,-1.8571339845657349,2.02310848236084,-0.41929590702056885"
6299,"-0.5860108137130737,-0.5092103481292725,-0.5908734798431396,-0.30351248383522034,0.6926200985908508,1.7869148254394531,0.20470941066741943,-1.5908241271972656,1.5225636959075928,-0.6263763904571533"
6300,"-2.278348922729492,0.15139946341514587,-0.13735702633857727,0.4187334477901459,1.4695489406585693,-0.45069238543510437,0.8870910406112671,-0.6899737119674683,0.9344885349273682,-0.3048892021179199"
6301,"-1.2888014316558838,-0.015659496188163757,0.025683686137199402,-0.42914879322052,1.1808518171310425,-0.3215257525444031,0.42696771025657654,-0.018128708004951477,2.0054807662963867,-1.5657199621200562"
6302,"0.28714245557785034,-1.1940852403640747,0.3451576828956604,-2.0137879848480225,0.5062621235847473,0.6590083837509155,1.7168493270874023,0.08790285885334015,0.34749746322631836,-0.7419469356536865"
6303,"0.48529788851737976,-0.021920539438724518,0.3706466555595398,0.2857895791530609,1.1721165180206299,-0.6839125156402588,0.5402857065200806,-0.05485619977116585,0.5683679580688477,-2.6618151664733887"
6304,"-1.5095598697662354,-0.269937127828598,-2.145308256149292,0.3106333911418915,0.1961764693260193,1.122338056564331,1.036755919456482,0.24587300419807434,0.46869611740112305,0.5443325042724609"
6305,"-0.09142055362462997,0.24088890850543976,0.09948600828647614,-0.11031785607337952,0.43074673414230347,-0.8281806111335754,1.931883454322815,-0.6817701458930969,0.9794141054153442,-1.9707298278808594"
6306,"-1.2683881521224976,0.1256525069475174,-1.1784418821334839,0.9439870119094849,0.3760257363319397,1.7218443155288696,0.5958630442619324,-0.5305139422416687,0.6179024577140808,-1.4039312601089478"
6307,"-1.0018388032913208,-0.38953959941864014,-0.32958561182022095,-0.9301141500473022,0.7252851724624634,-0.000511467456817627,2.260596990585327,-1.3187220096588135,0.4186899960041046,0.5657391548156738"
6308,"-0.9040647745132446,-1.0187093019485474,-0.6395537853240967,-0.07486875355243683,-0.1471700668334961,-0.5219495892524719,1.4873450994491577,-0.5991491079330444,2.194267988204956,0.22385284304618835"
