,words
3543,"0.22376146912574768,-0.12459538877010345,-2.0205960273742676,-0.6451582908630371,-1.8250893354415894,-0.7924245595932007,1.3057245016098022,0.5027934312820435,-0.3843221664428711,0.11357259750366211,1.2204844951629639,-0.6989162564277649,-0.7366287708282471,1.8738847970962524,-0.5433822274208069,-0.03987773880362511,1.0494226217269897,1.112215518951416,0.7554455399513245,-0.34631431102752686"
3544,"0.829505980014801,-0.49741029739379883,-1.1716748476028442,-0.06569737195968628,-1.066824197769165,-1.9654759168624878,0.8668020963668823,0.695759654045105,1.9562956094741821,-0.6515028476715088,1.45956552028656,-0.05753694847226143,-0.22975005209445953,1.376219630241394,-0.5785585045814514,-1.1062352657318115,-0.0469360314309597,-0.9172083139419556,0.7105963826179504,0.4600657522678375"
3545,"0.3854070007801056,-0.7488305568695068,0.3493800163269043,-1.5990840196609497,-1.3188817501068115,0.13756471872329712,1.4713377952575684,1.651653528213501,0.1522100269794464,-0.23711152374744415,0.391982764005661,-1.3231854438781738,-0.24826079607009888,0.20746776461601257,-1.0290793180465698,0.413432776927948,0.23725128173828125,-0.7864818572998047,2.3913958072662354,-0.4981684684753418"
3546,"0.9263858795166016,1.104344129562378,-1.3824636936187744,-1.7251230478286743,-2.2405834197998047,-0.6865156888961792,0.3179348111152649,0.8717130422592163,-1.1431678533554077,-0.3384007215499878,1.2520596981048584,0.6280511021614075,-0.5001718401908875,1.2405598163604736,-0.2275785207748413,0.5313396453857422,0.1686917096376419,0.7592340707778931,0.707771360874176,-0.2640797197818756"
3547,"2.4433319568634033,0.962746262550354,-0.7511392831802368,-1.0251132249832153,-0.883124589920044,-0.7511667609214783,0.6805145740509033,0.524027407169342,-0.12077321857213974,-0.25487127900123596,0.09524713456630707,-0.07593458145856857,0.10123459249734879,0.18140290677547455,-1.9147522449493408,-0.6271675229072571,2.1127047538757324,-0.6207823753356934,-0.4607532322406769,0.38436850905418396"
3548,"0.29310232400894165,1.1901249885559082,-0.9205867648124695,-1.2191016674041748,-1.0269975662231445,-0.27693501114845276,1.493761420249939,1.0332720279693604,0.15652891993522644,-1.458364486694336,1.666948914527893,0.09566717594861984,-0.8386516571044922,1.6635955572128296,-0.41933441162109375,-1.1777911186218262,0.7536743879318237,-0.618024468421936,0.41032835841178894,-0.8012170791625977"
3549,"0.3095886707305908,-0.17683686316013336,-1.2276787757873535,0.22027748823165894,-1.6926777362823486,-0.7903195023536682,0.7609590888023376,-0.4103858172893524,-0.8024542331695557,0.5480457544326782,1.5676087141036987,0.10440412163734436,-1.2686502933502197,1.54169499874115,-0.9482771754264832,0.5057784914970398,-0.22345252335071564,0.06080292910337448,2.3072574138641357,-0.38568440079689026"
3550,"0.7854819297790527,0.07917428016662598,-0.908392608165741,-2.198301315307617,-1.92521071434021,-0.44221243262290955,0.9021763801574707,1.4675583839416504,-0.33557993173599243,-0.2696918249130249,1.484991431236267,0.0908992737531662,-0.6731382012367249,1.1960548162460327,-0.7245558500289917,-0.2776753008365631,0.27037182450294495,0.7743469476699829,1.0744733810424805,-0.37077048420906067"
3551,"1.3777602910995483,-0.9870193004608154,-0.9537547826766968,-1.0938502550125122,-0.9906982183456421,0.003719005733728409,0.484802782535553,0.5834253430366516,-0.51079261302948,-0.4613272547721863,1.7980529069900513,0.7684674263000488,-1.8132693767547607,0.9114656448364258,-0.7127392292022705,-0.7749438285827637,1.3658190965652466,1.3011552095413208,0.2626008689403534,-0.5588739514350891"
3552,"0.7899990081787109,-0.8378102779388428,-1.3021420240402222,-0.950352668762207,-1.2672193050384521,-0.6460220217704773,0.9049347639083862,0.7506848573684692,-1.3743669986724854,-0.3644365668296814,1.5132665634155273,-0.16793513298034668,-1.3002281188964844,0.9481092691421509,-0.04344058409333229,0.9237362742424011,-0.019867315888404846,-0.39557522535324097,2.0105106830596924,0.828155517578125"
3553,"1.4860341548919678,-0.49595797061920166,-1.2244683504104614,-0.2815288305282593,-1.1636722087860107,-0.31144052743911743,0.6102662682533264,1.6352424621582031,-1.6178264617919922,-0.695724606513977,0.9254910349845886,-0.0517653152346611,-1.4634606838226318,0.118177630007267,-0.03212501108646393,0.8291451334953308,-0.4383507966995239,0.029746398329734802,2.1144256591796875,0.02779117226600647"
3554,"1.667087197303772,-0.5316014289855957,-2.05583119392395,-0.670670211315155,-0.7650056481361389,0.11234424263238907,0.42177799344062805,0.3688729405403137,-0.6694248914718628,0.07541641592979431,1.7377315759658813,-0.7190268635749817,-0.5357061624526978,0.6981945633888245,-0.8382428288459778,1.372901439666748,-0.6749761700630188,0.5046183466911316,1.5080395936965942,-1.00649893283844"
3555,"0.8196814656257629,0.1808542013168335,-1.0255762338638306,-0.49281060695648193,-1.3700175285339355,-0.5100359916687012,0.45826271176338196,0.2287236899137497,-0.7547402381896973,0.13272131979465485,1.617552638053894,-0.8192520141601562,-0.9101212620735168,1.048887014389038,-0.3807727098464966,1.4961748123168945,-0.36884886026382446,-1.1966941356658936,2.3621411323547363,-0.5161294341087341"
3556,"1.1602721214294434,0.39364027976989746,-1.2405236959457397,-0.7042092680931091,-0.1486935019493103,-0.20640875399112701,1.216779351234436,0.2490701824426651,-0.8013869524002075,-0.4455413222312927,1.0675878524780273,-2.1521248817443848,-1.196346402168274,-1.0646538734436035,0.26742392778396606,1.5581783056259155,-0.005279241595417261,0.4881090819835663,1.7090775966644287,-0.1449701488018036"
3557,"0.7066857814788818,0.9289124608039856,-2.5812480449676514,-1.1719154119491577,-0.046988002955913544,-0.195111483335495,1.0845675468444824,0.08119328320026398,0.09961235523223877,-0.8436740636825562,0.9624505639076233,-0.04376783221960068,-0.6367037892341614,0.5096091032028198,-0.7900314331054688,1.510475516319275,-0.28413134813308716,0.6733304858207703,1.3642233610153198,-1.327488899230957"
3558,"-0.41897350549697876,-0.2342512607574463,-2.0575313568115234,-1.1160666942596436,-0.7430670857429504,-0.11689049750566483,0.7057783007621765,0.9746477007865906,-0.7299542427062988,0.12082231789827347,1.538956642150879,0.6905606985092163,0.8344155550003052,1.5165935754776,1.5279524326324463,-0.7707181572914124,-0.19215556979179382,-1.7036415338516235,0.03947237506508827,0.134050190448761"
3559,"0.10620291531085968,-0.8143720626831055,-1.1973198652267456,-1.0674021244049072,-0.42244499921798706,1.1270489692687988,0.7316310405731201,2.481501579284668,0.21960023045539856,-0.8765162229537964,1.4553378820419312,0.0003902241587638855,-1.439118504524231,0.9292638301849365,-0.8144884705543518,-0.5669113993644714,-0.6048139929771423,-0.14241313934326172,1.143925666809082,-0.24910134077072144"
3560,"-0.7490836977958679,-0.7697470784187317,-1.0821430683135986,-0.39445286989212036,-0.7077241539955139,0.41481706500053406,2.2632038593292236,0.47730425000190735,-2.0900919437408447,0.28644859790802,1.9509899616241455,0.5603782534599304,-0.524264395236969,1.4422967433929443,0.16311360895633698,-0.6439458727836609,-0.19923070073127747,-0.26269569993019104,0.008467502892017365,-0.14363957941532135"
3561,"1.0752967596054077,-0.16189852356910706,-1.0142186880111694,-1.1405636072158813,-1.7886744737625122,-0.9568522572517395,1.049238920211792,0.004543233662843704,0.49180909991264343,0.10082530230283737,1.6802281141281128,-0.05056372284889221,-0.12939773499965668,0.5998303294181824,-0.7283030152320862,0.18721677362918854,-0.21338781714439392,-0.32750728726387024,2.4254260063171387,-1.1030467748641968"
3562,"-0.1946040391921997,1.0708116292953491,-1.4768818616867065,-0.8351976871490479,-1.1718144416809082,-1.0970089435577393,0.3977513611316681,0.7804460525512695,0.19531255960464478,-0.6842961311340332,2.390782117843628,-0.6549604535102844,-1.3757050037384033,1.233845829963684,-0.549193799495697,0.8162644505500793,-0.1490902304649353,0.018941810354590416,1.238510012626648,0.04608679562807083"
3563,"0.04003879800438881,-0.3922460377216339,-1.2596824169158936,-1.4015957117080688,-0.6028897762298584,1.9235843420028687,0.9391183853149414,0.5579938888549805,-0.5216882824897766,-1.1936606168746948,1.5024142265319824,0.18391351401805878,-1.928351879119873,1.1003845930099487,-0.20167969167232513,0.4878568947315216,0.7568346858024597,0.33597317337989807,0.578814685344696,-0.9051329493522644"
3564,"1.6204004287719727,0.5005539059638977,-1.467760682106018,-1.3390482664108276,-0.9842751622200012,0.5001723766326904,-0.3186577558517456,-0.251690149307251,0.0866863876581192,-0.06397907435894012,1.5224573612213135,0.6968494057655334,-1.8153274059295654,0.09910380840301514,-1.2077418565750122,1.1522475481033325,0.2534254491329193,0.38182908296585083,1.4296343326568604,-0.7948796153068542"
3565,"0.8998874425888062,-1.7305628061294556,-0.7965167164802551,-0.37545129656791687,-0.8169080018997192,-0.9068194031715393,1.6891447305679321,0.6718776822090149,-0.8896443843841553,0.0620894581079483,1.096054196357727,0.835735023021698,-1.3361221551895142,0.9460219740867615,0.5844383239746094,0.26108652353286743,-1.2898027896881104,-0.1385592371225357,1.7116100788116455,-0.47755861282348633"
3566,"0.017295315861701965,0.17014193534851074,-0.7111361026763916,-0.7984386086463928,-1.6040104627609253,-0.04494084045290947,0.45277220010757446,0.9328864216804504,-0.5434906482696533,0.7908644676208496,0.16148576140403748,-2.0430569648742676,-0.048328105360269547,1.3408770561218262,-0.4585285484790802,-0.6625036597251892,1.7890127897262573,-1.1084458827972412,1.616692304611206,0.7508516311645508"
3567,"1.2963656187057495,-1.1875030994415283,-1.6532422304153442,-1.5541560649871826,-1.1213650703430176,0.005916129797697067,2.164608955383301,0.8488829135894775,0.5651775002479553,-0.6718360781669617,1.405875563621521,-0.289541631937027,0.11537379026412964,0.5052686929702759,-0.4643014371395111,-0.17001087963581085,0.7824364900588989,-0.9414389133453369,0.48838964104652405,-0.12489935755729675"
3568,"-0.10593865811824799,-0.2569516897201538,-0.7705174684524536,-0.5712234377861023,-1.1197062730789185,-0.2798168659210205,-0.6905182600021362,2.090782880783081,-1.2279647588729858,0.2951321005821228,1.4570304155349731,-0.25265276432037354,-2.1854186058044434,0.6450910568237305,-0.5691919326782227,0.5409983992576599,0.6680850386619568,1.2671380043029785,1.0859568119049072,-0.0203138068318367"
3569,"-0.12561309337615967,-0.522009015083313,-1.937507152557373,-1.0365484952926636,-1.046858549118042,-0.6073274612426758,1.0231351852416992,1.3320200443267822,-1.1339493989944458,-0.7221577763557434,1.1319782733917236,0.09830105304718018,0.08205142617225647,1.2812318801879883,-0.8579657077789307,-0.02300219237804413,0.4846208095550537,0.11721740663051605,2.1887307167053223,0.2736518085002899"
3570,"1.913320779800415,-0.8875640034675598,-1.2415696382522583,-2.2945363521575928,0.22517864406108856,0.30237528681755066,0.5072147250175476,1.0277197360992432,0.8954025506973267,-1.4034924507141113,0.5409846305847168,-0.1911047250032425,0.5975721478462219,0.6969972252845764,-0.4827466905117035,-0.7381527423858643,-0.6044829487800598,0.3582317531108856,1.3302950859069824,-0.5516433715820312"
3571,"1.9316856861114502,-1.3276621103286743,-1.3817845582962036,-1.0000542402267456,-1.8511738777160645,-0.25119295716285706,-0.7804429531097412,0.2854491174221039,-0.3165339231491089,-0.1194181814789772,1.1702345609664917,0.19533616304397583,0.5249791145324707,1.7633005380630493,0.31405308842658997,-0.1375093162059784,-0.06991658359766006,-0.6545428037643433,1.354662537574768,0.35053083300590515"
3572,"1.7080391645431519,-0.1714998036623001,-2.5428662300109863,-1.060462236404419,-1.0961328744888306,-0.7939856052398682,0.4628382623195648,0.5831846594810486,-0.9379375576972961,1.4138760566711426,0.5058004260063171,-0.8768554329872131,-0.1043805181980133,0.7093048095703125,0.1907467246055603,0.8317020535469055,-0.02030021697282791,1.0924428701400757,0.6577562689781189,-0.5512705445289612"
3573,"0.4822321832180023,0.4333886206150055,-1.7777562141418457,-1.5584402084350586,-0.10313412547111511,0.23239368200302124,0.6000407338142395,0.2774011492729187,-1.0192394256591797,0.4101758599281311,2.4673476219177246,0.4082574248313904,-0.788765549659729,0.2584865689277649,-1.7011990547180176,0.18793708086013794,0.4026041030883789,0.7955096960067749,0.8946367502212524,-0.9018764495849609"
3574,"0.6550981998443604,-1.3125667572021484,-1.2338032722473145,-0.14249563217163086,-2.0222437381744385,0.06936275959014893,1.281331181526184,0.1290004402399063,-0.48535972833633423,0.27478736639022827,0.7320586442947388,-0.8085774183273315,-0.6581424474716187,0.9848524332046509,-0.8587794303894043,0.40687665343284607,0.9881744384765625,0.03268276900053024,2.368074893951416,-0.4003315567970276"
3575,"1.14860200881958,0.8895233273506165,-1.247642159461975,-1.166053295135498,-0.7465715408325195,-0.6281343102455139,0.39466965198516846,0.5834134817123413,-0.3339177370071411,0.2564705014228821,0.9452874660491943,0.05029243230819702,-1.7137361764907837,0.3836745023727417,-1.3816111087799072,0.8885870575904846,0.7502557039260864,-0.4978714883327484,2.2685420513153076,-0.8437802195549011"
3576,"0.7585399746894836,0.06291826069355011,-1.034285545349121,-0.6548681259155273,-1.066864013671875,-1.252385139465332,0.9032400846481323,0.5758206248283386,-1.309904932975769,0.13522620499134064,1.207840919494629,-0.018680812790989876,-2.213552474975586,1.0188456773757935,1.2654623985290527,0.9008588194847107,-0.423165887594223,-0.4032335877418518,1.4753433465957642,0.07284490764141083"
3577,"0.48586687445640564,-1.7018696069717407,-0.6193424463272095,0.02847120352089405,-0.9958791732788086,0.4453780949115753,1.0820196866989136,0.6991167664527893,0.1339217573404312,-0.476148396730423,1.401597023010254,-1.8280736207962036,-0.9188306927680969,1.3551790714263916,-0.015627993270754814,-0.5173436999320984,-0.4174705743789673,-0.31551817059516907,2.2043066024780273,-0.029752500355243683"
3578,"1.1494873762130737,-1.9682365655899048,-1.6829617023468018,0.9358523488044739,-1.9691070318222046,0.1795276403427124,1.0099235773086548,0.9514496922492981,-1.584865927696228,-0.03554798290133476,0.6667443513870239,0.24229489266872406,-0.2539609372615814,0.48380616307258606,0.3155182898044586,-0.08731858432292938,-0.05635828152298927,-0.19017525017261505,1.0046051740646362,0.8893232941627502"
3579,"0.36196842789649963,-1.0480917692184448,-1.495538592338562,-0.4951654374599457,-0.6606082916259766,-0.058006830513477325,1.0636366605758667,0.6606017351150513,-1.4943963289260864,-0.7064929604530334,1.7832385301589966,-0.16864746809005737,-0.599726676940918,1.4161609411239624,1.760594367980957,-1.4163620471954346,-0.19736149907112122,0.8183613419532776,0.39189547300338745,0.08394108712673187"
3580,"0.5221633315086365,0.9430313110351562,-1.2727364301681519,-1.7301827669143677,-2.1601722240448,-0.09793917834758759,1.3090866804122925,1.0374728441238403,-0.028638388961553574,-0.1710650771856308,0.8556603789329529,0.1597164273262024,-1.7885979413986206,1.2712669372558594,-0.43432217836380005,-0.18055535852909088,0.21322882175445557,0.3790314793586731,0.7548881769180298,0.41866350173950195"
3581,"-0.13759861886501312,-1.250440239906311,-0.38041555881500244,0.07517897337675095,-1.3470466136932373,0.33503639698028564,0.9816681146621704,0.4242445230484009,0.033206578344106674,-0.16493912041187286,1.6535654067993164,-0.3240486681461334,-0.15589682757854462,2.4622554779052734,0.9459323883056641,-0.8294039368629456,-0.9668211340904236,-1.0447728633880615,0.9820096492767334,-1.2917132377624512"
3582,"-0.21261881291866302,0.5231310129165649,-1.19281804561615,-1.446683406829834,-1.1749123334884644,0.1451418548822403,1.063958764076233,-0.1354891061782837,-1.0455822944641113,-0.6288371086120605,2.2456300258636475,-1.4636917114257812,0.08681110292673111,0.7547528743743896,1.4161306619644165,0.72230464220047,0.7717846632003784,-0.07947161048650742,0.5907430648803711,-0.9402844309806824"
3583,"1.5712958574295044,-0.9114241600036621,-1.9285415410995483,0.1942274570465088,-1.282342553138733,-0.47697487473487854,0.8252478837966919,1.06182861328125,-0.8668784499168396,-0.48345306515693665,0.1745157241821289,0.018966391682624817,-0.8752992153167725,-0.12494256347417831,-0.13217562437057495,2.393683910369873,-0.25516319274902344,0.41250094771385193,1.1323723793029785,-0.4474436938762665"
