,words
4803,"-0.23876792192459106,0.9282181262969971,-0.8145822286605835,1.0605382919311523,-1.2768884897232056,-0.04484923556447029,0.859709620475769,-2.0244123935699463,0.36665958166122437,0.5006052851676941,0.2568337917327881,1.2167940139770508,-0.9881656169891357,0.880128026008606,1.2024105787277222,0.11324325203895569,0.3588045835494995,-0.545447587966919,0.4310741424560547,-0.029466263949871063,-1.6474156379699707,0.5764331221580505,-0.3772425055503845,-1.120984435081482,0.10555541515350342,-1.505026936531067,-1.6806602478027344,0.6181987524032593,2.173563003540039,0.6451409459114075"
4804,"-0.033005259931087494,-0.2348911613225937,0.46093079447746277,0.8685332536697388,-0.09380938857793808,0.10800834745168686,1.1407469511032104,-1.716320276260376,0.7644625306129456,1.0676199197769165,0.2403395175933838,0.9067298173904419,-1.628981113433838,1.1591479778289795,-0.22542181611061096,0.2622588574886322,0.018787764012813568,0.5962910652160645,1.3433150053024292,0.37857574224472046,-1.8142603635787964,-1.2235963344573975,-1.1451534032821655,-0.40122348070144653,-0.3179904520511627,-0.47816696763038635,-2.012887954711914,-0.896142840385437,1.3633153438568115,1.5427875518798828"
4805,"-0.3744712769985199,-0.719434380531311,0.8552191853523254,1.1455193758010864,-0.10354689508676529,0.45367538928985596,2.207798957824707,-1.2749658823013306,-0.6890115141868591,-0.4142182171344757,1.729076623916626,0.5275804400444031,-0.8300262689590454,1.675267219543457,0.6949294805526733,-0.39217880368232727,0.5187509059906006,-0.6054168939590454,-0.010969409719109535,1.0430588722229004,-1.4860340356826782,-1.96272611618042,0.701260507106781,0.02457418479025364,-1.2165664434432983,-1.4502533674240112,-0.6759952306747437,0.031210066750645638,0.15997371077537537,0.4379193186759949"
4806,"-1.226465106010437,-0.7760452628135681,1.2757906913757324,-0.36924371123313904,-0.7260250449180603,0.8634651899337769,1.943460464477539,0.1732214242219925,1.2578251361846924,-2.040601968765259,-0.6622451543807983,0.927128255367279,-1.2438563108444214,1.9781748056411743,-0.6128072142601013,0.29026761651039124,1.144205927848816,-0.12399330735206604,-0.27740243077278137,1.47079336643219,-1.0902183055877686,0.11756740510463715,-1.015551209449768,0.7963424921035767,-0.3389899730682373,-0.7418404221534729,-0.598909854888916,-0.6457628607749939,0.4256710112094879,-0.17395608127117157"
4807,"-0.9873908162117004,-0.5303928256034851,1.1437567472457886,-1.7191694974899292,0.7238361835479736,0.5026525855064392,2.0354959964752197,0.42590123414993286,-1.6319385766983032,-0.26804640889167786,0.03171633929014206,1.1475564241409302,-1.401278018951416,0.09918008744716644,0.14511525630950928,0.10516121983528137,1.1360070705413818,-0.05798310413956642,0.971741259098053,2.297586441040039,-0.5714195966720581,-0.30059802532196045,-0.174683079123497,-0.08258397877216339,-1.3490461111068726,-1.1581106185913086,-0.5211765766143799,0.07824289798736572,0.9310831427574158,-1.0212163925170898"
4808,"-0.8815757632255554,-0.5073822736740112,-0.3868385851383209,1.1878567934036255,0.8230336904525757,0.7873287796974182,1.0771154165267944,-0.5433751344680786,1.1133027076721191,-1.403542399406433,0.24703748524188995,1.564648985862732,-1.4325796365737915,1.136095404624939,1.2035319805145264,-1.1454623937606812,0.22166232764720917,-0.37205392122268677,-0.10911142081022263,1.5115437507629395,-0.4478907585144043,-0.6073843836784363,0.8945726156234741,-1.020072340965271,-1.298627495765686,0.6323131322860718,-0.8931481838226318,-0.8042077422142029,1.1851807832717896,-1.731970191001892"
4809,"-0.760970413684845,-1.2122551202774048,0.5187998414039612,2.0569074153900146,-0.6219593286514282,-0.04647691547870636,1.5026516914367676,-0.49039584398269653,1.0767714977264404,-1.1649274826049805,0.5253589749336243,-0.4723249673843384,-0.7428478002548218,1.0418457984924316,0.7492438554763794,1.002441167831421,-0.5860655307769775,0.16224145889282227,-0.5222956538200378,0.06117967516183853,-0.796698808670044,0.26232871413230896,1.0585659742355347,-0.3498798608779907,0.2226140797138214,0.8226495981216431,-3.1444008350372314,-0.8102052211761475,0.6931241154670715,-0.0350196436047554"
4810,"0.05728702247142792,0.30773425102233887,0.5745817422866821,0.7661187052726746,-1.0929187536239624,0.09945693612098694,1.9261542558670044,-1.5703907012939453,-0.27285993099212646,1.753844976425171,0.4648067355155945,1.0249106884002686,-0.14139489829540253,-0.475641131401062,0.709055483341217,-0.3585900664329529,0.6499024033546448,-0.6343433856964111,0.1018056571483612,0.7194769978523254,-3.3861756324768066,-0.3025682270526886,0.7491585612297058,0.550473690032959,-0.8719372749328613,-0.570914626121521,-0.20235013961791992,-0.6559090614318848,0.7385073304176331,-0.6572824716567993"
4811,"-0.8193118572235107,-0.128480926156044,-0.34158456325531006,1.5842657089233398,1.388414978981018,1.2091047763824463,0.9093971848487854,-0.09946279227733612,-0.40977731347084045,-0.7600075602531433,-0.9028252363204956,1.5197042226791382,-1.7178963422775269,1.7782467603683472,1.0220946073532104,0.3110977113246918,-0.8506397604942322,0.1429680585861206,-1.2995589971542358,1.4703789949417114,-1.0302305221557617,-1.1596715450286865,0.24358879029750824,0.6312505006790161,-0.31564897298812866,-1.1049827337265015,-0.46233776211738586,-0.4169377088546753,0.826741099357605,-1.217897891998291"
4812,"-0.8907618522644043,-0.98081374168396,-0.036003611981868744,-0.36601266264915466,0.0101504847407341,0.15413665771484375,2.652604579925537,-0.6732257604598999,-0.8669334650039673,0.22275790572166443,-0.8930729627609253,-1.376492977142334,-1.4003782272338867,1.7261621952056885,0.4356963336467743,-0.8635659217834473,0.3100423514842987,0.12059914320707321,0.8181500434875488,1.4604308605194092,-1.1641896963119507,-1.223501205444336,0.21565215289592743,1.6713217496871948,-0.5446175336837769,0.17945194244384766,-0.7611147165298462,0.8571726083755493,0.956971287727356,0.24938435852527618"
4813,"-1.0242140293121338,0.3448401093482971,-1.696925163269043,-0.25783607363700867,-0.5752729177474976,-0.15103982388973236,2.4691457748413086,0.883878231048584,0.1350916028022766,0.5584075450897217,-1.23207688331604,1.1662375926971436,-1.8061425685882568,1.7224311828613281,-0.12779930233955383,0.31485018134117126,-0.6133249998092651,-0.006659151986241341,-0.07387795299291611,1.244943618774414,-1.4929873943328857,-0.22639334201812744,0.6105397343635559,0.6501783728599548,-0.8935672044754028,-0.14908702671527863,-0.7869816422462463,-0.8789772391319275,1.1590936183929443,0.7335250973701477"
4814,"-0.7236204743385315,1.383896827697754,0.8783249855041504,0.07430808246135712,0.3894811272621155,0.6692774891853333,1.3283826112747192,-0.8320375680923462,-0.7763262391090393,-0.9751381874084473,0.40119802951812744,-0.1359746903181076,-2.1109695434570312,0.6403060555458069,0.6503275632858276,0.5521820783615112,-0.46317851543426514,-0.250517338514328,0.6777846217155457,0.7787034511566162,-2.129551887512207,-1.8456676006317139,0.8985344171524048,-0.5800265073776245,0.34833258390426636,-1.102959156036377,0.12317882478237152,-0.6653676629066467,1.7620888948440552,1.0350277423858643"
4815,"-0.7739460468292236,-0.06416343152523041,-0.20352600514888763,1.6451871395111084,-0.6227596402168274,0.1709548830986023,2.337141513824463,0.3189705014228821,0.7493683099746704,-0.8390517234802246,-0.7909641265869141,0.36777031421661377,0.8303793668746948,1.3429018259048462,0.03423100337386131,-0.7525201439857483,-0.1928788423538208,-0.990692675113678,-0.5067313313484192,1.1040637493133545,-2.074084997177124,-1.397257924079895,-0.12956692278385162,1.0838463306427002,0.21933747828006744,-0.6344922780990601,-0.7253660559654236,-1.5800293684005737,1.1286132335662842,0.945264995098114"
4816,"-0.02244589850306511,0.5560810565948486,0.17319519817829132,1.986750841140747,0.08549247682094574,-0.15432381629943848,2.0245044231414795,-0.3235471546649933,-1.104372262954712,-0.33462217450141907,0.015196774154901505,1.6937155723571777,-1.3911470174789429,1.5516257286071777,-0.1829655021429062,-0.27767643332481384,0.11029879748821259,-1.130879521369934,0.7193834781646729,1.7315316200256348,-1.8072755336761475,-0.636344850063324,-0.6724023222923279,-0.05125941336154938,-1.2726997137069702,-0.5297887325286865,-0.057891957461833954,-1.3347398042678833,0.2747870981693268,0.36181971430778503"
4817,"-1.0646443367004395,0.21746164560317993,1.5408555269241333,0.5607972741127014,-0.914932906627655,0.24200192093849182,1.8562742471694946,-1.4336438179016113,-0.0005929756443947554,-2.5110127925872803,0.34897157549858093,-0.25206461548805237,-1.591902494430542,0.5874263048171997,1.3152307271957397,-0.280378520488739,0.8376906514167786,-0.06075957790017128,-0.624408483505249,0.04237113520503044,-1.4957916736602783,0.663555383682251,0.4593728482723236,-0.9963804483413696,-0.36510756611824036,0.25091883540153503,0.5218122005462646,0.8244476914405823,1.5427021980285645,-0.2202693670988083"
4818,"-1.1584762334823608,-0.5746252536773682,-0.4357079565525055,-0.3799680769443512,0.23357126116752625,0.8608460426330566,0.3481898009777069,-0.6581422090530396,-0.4411725103855133,-1.5810874700546265,-0.023230433464050293,-0.7401943206787109,-1.088305950164795,1.2887399196624756,1.392694115638733,2.062310218811035,0.42474621534347534,-1.0880812406539917,0.12617161870002747,0.7079355716705322,-0.24047857522964478,-1.2440851926803589,0.25277259945869446,0.4111793339252472,-0.7510462999343872,-0.7428296804428101,-1.417974591255188,2.0484373569488525,1.6627130508422852,0.7450981140136719"
4819,"0.7041814923286438,0.703356921672821,1.142244577407837,0.5814124345779419,-1.1751962900161743,0.811607837677002,0.8544319272041321,-1.459018349647522,0.6112123727798462,-1.0890151262283325,-1.752686619758606,-1.4715287685394287,-1.8881477117538452,0.7587348818778992,1.3157706260681152,0.11423341184854507,0.400583952665329,-1.0664262771606445,1.1655877828598022,0.8123409152030945,-1.439449429512024,0.08640717715024948,1.1017084121704102,-1.1958895921707153,0.3776315748691559,-0.48641929030418396,0.22357439994812012,-0.2850496470928192,0.6233229637145996,0.9204843640327454"
4820,"-0.31885936856269836,-1.5790444612503052,0.5134941339492798,1.0550330877304077,0.5208670496940613,0.7576837539672852,0.4363901913166046,-0.4108778238296509,1.3663724660873413,-1.2334060668945312,0.5299965143203735,0.7343138456344604,-2.230349063873291,1.9731327295303345,1.1323412656784058,-0.9900256991386414,-0.3766860365867615,-0.1427135467529297,-0.17068469524383545,1.2219247817993164,-0.7330750226974487,-0.8684356212615967,0.9217379093170166,-1.003668189048767,-0.053762566298246384,-0.03707818686962128,-1.8970836400985718,0.5846542119979858,0.7244145274162292,-0.42660626769065857"
4821,"-1.4464805126190186,-0.055716633796691895,0.5225553512573242,0.3364427983760834,0.21649301052093506,0.37486711144447327,1.5306925773620605,-0.5462371110916138,0.23303407430648804,-0.4616982340812683,-2.043963670730591,0.9628487229347229,-0.5068882703781128,1.3040452003479004,0.7994685173034668,-0.13109219074249268,1.0422461032867432,-0.7820992469787598,0.0977092757821083,1.4533947706222534,-1.7939558029174805,-1.616848111152649,-0.7077324986457825,1.6757551431655884,-0.8904204964637756,0.04523719474673271,-1.009351134300232,-0.3227807581424713,1.2748985290527344,0.4455765187740326"
4822,"1.00065279006958,0.365091472864151,0.584769606590271,0.5804158449172974,-0.1777818500995636,-0.7940623164176941,2.19313907623291,-1.4329993724822998,-0.27496060729026794,0.9163334965705872,-0.23690757155418396,0.4244101345539093,-0.7911147475242615,-0.3475244343280792,1.2547138929367065,-0.3493576645851135,-1.1860815286636353,-0.7602269053459167,0.9396385550498962,1.179228663444519,-2.979750633239746,-0.3100706934928894,0.5206691026687622,0.7728611826896667,0.3164576292037964,0.2985411286354065,-0.13374347984790802,-1.3899391889572144,0.544741690158844,-0.7271434664726257"
4823,"-0.5810182690620422,1.112942099571228,-0.5431556105613708,0.5268238186836243,0.7350459098815918,-0.41167381405830383,0.3907119035720825,-1.1977366209030151,0.7966893911361694,0.2406567484140396,-0.14517007768154144,2.522326946258545,-1.0075452327728271,0.7492740750312805,0.5513203144073486,-0.6135172843933105,0.07008728384971619,-0.2645900547504425,-0.6671497225761414,0.22072651982307434,-1.6496374607086182,0.6467606425285339,0.9498305320739746,-0.6054163575172424,-0.011632808484137058,-1.4631108045578003,-2.02459979057312,-0.49460363388061523,2.181607723236084,-0.01424657367169857"
4824,"-0.19601097702980042,-0.8803991675376892,0.2993980944156647,0.6379610896110535,0.7558673620223999,0.7575412392616272,0.3765411078929901,-1.3420019149780273,0.5502099990844727,-0.7372096180915833,-0.6441190838813782,-0.37426748871803284,-2.4878857135772705,2.2071290016174316,0.09740760922431946,-0.18320539593696594,-0.010351482778787613,0.2701888978481293,-0.348496675491333,1.8408783674240112,-0.6423149704933167,-1.049674391746521,-1.304787516593933,0.8134483695030212,-0.14416001737117767,-0.27561724185943604,-1.2391839027404785,0.6109104156494141,1.058210015296936,1.5839945077896118"
4825,"-0.9685167670249939,1.1114225387573242,-0.5405402183532715,-0.8365899324417114,0.8568958640098572,1.1425588130950928,0.757703423500061,-1.6209473609924316,0.4226999878883362,-1.2676652669906616,1.1541643142700195,1.0417331457138062,-0.8656539916992188,1.0671883821487427,0.8845610618591309,-1.5190777778625488,-0.08250665664672852,0.23464150726795197,0.37757444381713867,-0.31820493936538696,0.19408437609672546,0.45364850759506226,-0.5841648578643799,-0.006215699017047882,0.15784341096878052,0.8846836090087891,-2.3748559951782227,-0.13677844405174255,1.7685749530792236,-1.388259768486023"
4826,"0.40805569291114807,-0.7028040289878845,0.012125333771109581,0.3241903483867645,0.5725215077400208,0.28549396991729736,1.0093122720718384,-0.9893230199813843,-0.5204159617424011,-1.0236806869506836,-0.5256218314170837,-0.47408172488212585,-2.0323941707611084,1.872057318687439,2.138721466064453,1.5479974746704102,0.8294132947921753,0.6542982459068298,0.2700407803058624,1.0200785398483276,-0.8996137380599976,-1.8601915836334229,0.8578481078147888,-1.0799355506896973,-0.22575877606868744,-0.8321409225463867,-1.0021661520004272,-0.08026646077632904,0.494000107049942,-0.04776022955775261"
4827,"-1.1951282024383545,-0.5177194476127625,-0.7873721122741699,-0.3863242566585541,0.8265199661254883,0.807155191898346,1.4082090854644775,0.8138303160667419,-1.4945242404937744,-0.37372133135795593,0.6818057894706726,-0.06501267105340958,-0.47603294253349304,0.5066913366317749,0.6321570873260498,-0.7672139406204224,1.22218918800354,-0.0495707169175148,-0.08369960635900497,0.31361502408981323,-2.390425205230713,-0.38833311200141907,0.3389962613582611,1.4747501611709595,-1.4946250915527344,-0.07852310687303543,0.061886124312877655,-0.3384716808795929,2.5588619709014893,-0.7599693536758423"
4828,"-0.40973803400993347,-0.8508872985839844,1.557661771774292,-0.5066948533058167,0.2962915003299713,-0.5384854674339294,1.6080999374389648,-1.5974146127700806,-0.8693869709968567,0.26527807116508484,0.10097327083349228,1.106614112854004,-0.43496111035346985,1.1865521669387817,-0.18231678009033203,1.2125258445739746,0.314036101102829,0.34761980175971985,0.7618923187255859,1.161697506904602,-2.730318784713745,-1.727874517440796,-1.1077193021774292,0.08371930569410324,0.38498130440711975,-0.3299963176250458,-0.4148505628108978,-0.3449663519859314,0.7981018424034119,0.8595662117004395"
4829,"-0.7289881706237793,-0.7016762495040894,1.2308356761932373,0.8721725344657898,-0.8943381905555725,0.10587025433778763,1.6088416576385498,-1.0431183576583862,1.040436029434204,1.1753613948822021,0.4142715036869049,-0.08792994916439056,-2.5095367431640625,0.6574909090995789,0.4027073085308075,-0.5543304681777954,-0.5425159335136414,-0.4643682837486267,0.1687607765197754,1.0676041841506958,-1.0447443723678589,-1.574937343597412,0.4971526265144348,0.32436180114746094,0.21537509560585022,-1.0283920764923096,-1.5134824514389038,0.7436401844024658,0.5920838713645935,1.5713927745819092"
4830,"-1.0272916555404663,0.04473530128598213,-0.18105801939964294,0.21106086671352386,0.17040953040122986,0.7810781002044678,1.382846713066101,-1.5505262613296509,-1.145939588546753,-0.9093936085700989,0.4046988785266876,1.099021077156067,-1.9972983598709106,0.30057135224342346,0.2819400131702423,1.571681022644043,-0.21294616162776947,-0.7525515556335449,0.19055874645709991,-0.1362847089767456,0.746951699256897,-0.14416496455669403,-0.1915287971496582,-0.4614059031009674,-0.9897685647010803,-0.006465641316026449,-0.9446775317192078,0.5739087462425232,3.1621334552764893,-0.27029380202293396"
